actual,proposed
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5282047986984253
0.0,0.5759292244911194
0.0,0.6089997887611389
0.0,0.6111682057380676
0.0,0.5930249094963074
0.0,0.5805060863494873
0.0,0.5624301433563232
0.0,0.5407776236534119
0.0,0.5258212685585022
0.0,0.506589949131012
386.4859619140625,0.5
383.075439453125,2.0590837001800537
383.075439453125,3.1119539737701416
386.4859313964844,3.841198205947876
389.89642333984375,4.376686096191406
386.4859313964844,4.778298377990723
383.075439453125,5.026074409484863
372.8439636230469,5.167639255523682
355.79180908203125,5.176648139953613
355.79180908203125,5.039722919464111
325.0979919433594,4.808493137359619
311.4560241699219,4.5441436767578125
297.8143310546875,4.261135578155518
294.40386962890625,3.9694955348968506
294.40386962890625,3.744507312774658
287.5828857421875,3.5431084632873535
280.7621765136719,3.359118700027466
253.4785614013672,3.2319350242614746
246.65757751464844,2.975759983062744
236.42640686035156,2.75924015045166
236.42640686035156,2.552436351776123
222.78443908691406,2.3371047973632812
215.9637451171875,2.1536331176757812
188.6801300048828,2.0267319679260254
0.0,1.8731223344802856
0.0,1.6620217561721802
0.0,1.488450050354004
0.0,1.3683627843856812
0.0,1.233432412147522
0.0,1.0813387632369995
497.1041259765625,0.8961132764816284
483.46246337890625,3.4763381481170654
469.8207702636719,5.10627555847168
456.1788024902344,6.084761619567871
439.1266784667969,6.61651086807251
422.07452392578125,6.808448791503906
411.8430480957031,6.77183723449707
401.6118469238281,6.648189067840576
387.96990966796875,6.466650009155273
374.3282470703125,6.216656684875488
360.68658447265625,5.923568248748779
347.04461669921875,5.604920387268066
329.9924621582031,5.27285623550415
309.5298156738281,4.9095869064331055
295.88787841796875,4.506843090057373
282.2462158203125,4.132648468017578
268.60455322265625,3.782482147216797
251.55238342285156,3.453237295150757
234.4999542236328,3.1227567195892334
217.4477996826172,2.798137664794922
196.98516845703125,2.4842867851257324
0.0,2.1689059734344482
0.0,1.8621485233306885
0.0,1.5710396766662598
0.0,1.3112941980361938
469.27899169921875,1.0799773931503296
452.226806640625,3.300518035888672
431.7641906738281,4.6543779373168945
418.1225280761719,5.382503509521484
407.89105224609375,5.7526774406433105
397.6597595214844,5.911409378051758
387.4284362792969,5.926133155822754
380.6074523925781,5.843559265136719
366.9657897949219,5.7260050773620605
353.323974609375,5.526667594909668
336.2718200683594,5.275021076202393
319.2195129394531,4.964690685272217
302.1673889160156,4.620443344116211
285.1150817871094,4.2594194412231445
271.4732971191406,3.893484592437744
251.0106658935547,3.5522172451019287
230.5480194091797,3.1920015811920166
210.08538818359375,2.8283538818359375
189.6227569580078,2.4719996452331543
0.0,2.1303699016571045
0.0,1.8086093664169312
0.0,1.5222201347351074
0.0,1.277893304824829
0.0,1.0476841926574707
0.0,0.8448414206504822
0.0,0.6676660180091858
0.0,0.5204582214355469
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
309.53497314453125,0.0
302.7139892578125,1.115949273109436
295.8931579589844,1.839072823524475
289.07232666015625,2.2924795150756836
289.07232666015625,2.5602235794067383
289.07232666015625,2.7457892894744873
285.66180419921875,2.8744399547576904
285.66180419921875,2.9409024715423584
278.84100341796875,2.9871039390563965
272.02001953125,2.9744980335235596
268.6095275878906,2.922264814376831
265.1991882324219,2.864840030670166
254.96786499023438,2.804074764251709
244.73655700683594,2.7002482414245605
237.91558837890625,2.5690383911132812
231.09475708007812,2.4400367736816406
227.68426513671875,2.3136215209960938
224.27392578125,2.2080156803131104
220.86343383789062,2.117074728012085
214.04246520996094,2.0365467071533203
200.40081787109375,1.9463458061218262
196.9903106689453,1.8181167840957642
0.0,1.7136574983596802
0.0,1.5809131860733032
0.0,1.4604694843292236
0.0,1.3632475137710571
0.0,1.2689799070358276
0.0,1.1906777620315552
0.0,1.1236881017684937
0.0,1.0404537916183472
489.8236083984375,0.959629237651825
483.0027770996094,3.460970878601074
472.77130126953125,5.114198684692383
469.3609619140625,6.14560604095459
459.129638671875,6.8228373527526855
455.71917724609375,7.18172025680542
452.30865478515625,7.3944010734558105
445.4878234863281,7.5060906410217285
435.25653076171875,7.51263952255249
428.4356994628906,7.412792682647705
418.2042541503906,7.275574684143066
411.3834228515625,7.0801873207092285
404.56256103515625,6.879477500915527
397.7416076660156,6.676124572753906
390.9207763671875,6.47200345993042
380.6894836425781,6.268407344818115
373.86865234375,6.0358500480651855
363.6371765136719,5.815237522125244
356.81634521484375,5.574896812438965
349.99554443359375,5.351552963256836
343.174560546875,5.141025543212891
339.76422119140625,4.774670124053955
329.53289794921875,4.633278846740723
322.7119445800781,4.482656478881836
315.89111328125,4.326717853546143
305.6597900390625,4.168162822723389
298.83880615234375,3.984377384185791
288.6075134277344,3.8092172145843506
278.3761901855469,3.617943286895752
268.1448974609375,3.417930841445923
257.91357421875,3.2142741680145264
251.09275817871094,3.010502815246582
240.8614501953125,2.828972339630127
234.0404815673828,2.644521474838257
593.9955444335938,2.479036331176758
587.174560546875,5.8413214683532715
580.3536987304688,8.073663711547852
570.1224365234375,9.527206420898438
559.89111328125,10.397202491760254
553.0701293945312,10.865615844726562
546.249267578125,11.102212905883789
539.428466796875,11.179356575012207
529.197021484375,11.147157669067383
512.1448974609375,10.998106956481934
491.6822814941406,10.688573837280273
467.8091735839844,10.235408782958984
450.75701904296875,9.65509033203125
437.115234375,9.071127891540527
416.6526184082031,8.525971412658691
396.1900329589844,7.945003509521484
372.3169250488281,7.348922252655029
355.2646484375,6.722193241119385
341.62298583984375,6.143573760986328
331.3916931152344,5.632069110870361
314.33941650390625,5.197633266448975
304.10809326171875,4.768154621124268
290.46630859375,4.396932601928711
273.4141845703125,4.045044422149658
259.77239990234375,3.6888108253479004
246.1306915283203,3.356969118118286
232.48890686035156,3.046292781829834
222.25759887695312,2.75455904006958
208.61581420898438,2.497954845428467
198.38450622558594,2.251155138015747
191.56369018554688,2.0312843322753906
