actual,proposed
7.172678470611572,7.2047295570373535
7.166045188903809,7.1940460205078125
7.172678470611572,7.1847124099731445
7.172678470611572,7.180700778961182
7.172678470611572,7.1780266761779785
7.148930549621582,7.176243782043457
7.14230489730835,7.167139530181885
7.13567590713501,7.15886116027832
7.13567590713501,7.151132583618164
7.129044055938721,7.145980358123779
7.0516462326049805,7.1403350830078125
7.045052528381348,7.110772132873535
7.038455963134766,7.088865756988525
7.0252532958984375,7.0720624923706055
7.018647193908691,7.056459426879883
6.953286647796631,7.0438551902771
6.959856986999512,7.013665676116943
6.959856986999512,6.995729446411133
6.953286647796631,6.983772277832031
6.953286647796631,6.9736104011535645
6.837348937988281,6.966835975646973
6.837348937988281,6.923673629760742
6.824336051940918,6.894898414611816
6.811311721801758,6.871377468109131
6.798276424407959,6.85135555267334
6.791754722595215,6.833662509918213
6.640456676483154,6.819693088531494
6.62758207321167,6.759947776794434
6.6146979331970215,6.715826034545898
6.601802349090576,6.682116508483887
6.588895797729492,6.6553449630737305
6.479015350341797,6.633195400238037
6.466240882873535,6.581801891326904
6.453455448150635,6.543281555175781
6.44066047668457,6.513339519500732
6.427855014801025,6.4891133308410645
6.289709091186523,6.468693733215332
6.283390522003174,6.409032344818115
6.277069568634033,6.367151737213135
6.277069568634033,6.337124347686768
6.270746231079102,6.317105770111084
6.264420509338379,6.301652908325195
6.177719593048096,6.289241790771484
6.171457290649414,6.252068042755127
6.171457290649414,6.225197792053223
6.171457290649414,6.207284450531006
6.165192604064941,6.195342063903809
6.062771797180176,6.1852922439575195
6.056576728820801,6.144452095031738
6.056576728820801,6.1151604652404785
6.050380706787109,6.095632553100586
6.056576728820801,6.0805487632751465
5.843105792999268,6.0725579261779785
5.849123954772949,5.9960737228393555
5.861153602600098,5.9470906257629395
5.867165565490723,5.918445110321045
5.879182815551758,5.9013519287109375
5.7142486572265625,5.893962383270264
5.72596549987793,5.834057807922363
5.737674713134766,5.798027038574219
5.743526935577393,5.777909755706787
5.749377250671387,5.766448497772217
5.577595233917236,5.760758399963379
5.588998317718506,5.699704170227051
5.600393295288086,5.662802219390869
5.611782073974609,5.641999244689941
5.623164176940918,5.631927013397217
5.628851890563965,5.6290059089660645
5.5237932205200195,5.6289544105529785
5.534968852996826,5.593900680541992
5.546138286590576,5.574256896972656
5.557300090789795,5.564883708953857
5.574031352996826,5.562355995178223
5.520059585571289,5.566247940063477
5.525583267211914,5.550851821899414
5.531105995178223,5.542428970336914
5.547664165496826,5.538654804229736
5.558694839477539,5.5416579246521
5.484330654144287,5.547336578369141
5.495211601257324,5.526334762573242
5.500649929046631,5.515960216522217
5.506086826324463,5.510857105255127
5.511521816253662,5.5092668533325195
5.516955375671387,5.510018348693848
5.4536614418029785,5.512331008911133
5.459036827087402,5.492774486541748
5.46441125869751,5.4815287590026855
5.469784259796143,5.475822925567627
5.48052453994751,5.473809719085693
5.362917423248291,5.476047992706299
5.368185997009277,5.438337802886963
5.368185997009277,5.41495418548584
5.368185997009277,5.399364948272705
5.368185997009277,5.38897180557251
5.3113250732421875,5.382043361663818
5.3113250732421875,5.358470439910889
5.316546440124512,5.342755317687988
5.316546440124512,5.334019184112549
5.316546440124512,5.328194618225098
5.179956436157227,5.32431173324585
5.179956436157227,5.276193141937256
5.174846172332764,5.244114398956299
5.174846172332764,5.221024990081787
5.174846172332764,5.205632209777832
5.015259265899658,5.195370197296143
5.015259265899658,5.135333061218262
5.025224685668945,5.095308303833008
5.035185813903809,5.07194709777832
5.040163993835449,5.059693336486816
4.871203422546387,5.053183555603027
4.880853652954102,4.992523670196533
4.880853652954102,4.955300331115723
4.871203422546387,4.930484771728516
4.861548900604248,4.91072416305542
4.861548900604248,4.894332408905029
4.717893123626709,4.883404731750488
4.713181495666504,4.8282341957092285
4.713181495666504,4.789883136749268
4.708469390869141,4.764316082000732
5.135156154632568,4.745700359344482
4.9056501388549805,4.875519275665283
4.900768280029297,4.885562896728516
4.900768280029297,4.890631198883057
4.9056501388549805,4.894010543823242
4.910531044006348,4.897890090942383
4.745205402374268,4.902103900909424
4.74045991897583,4.849804401397705
4.7262187004089355,4.813356399536133
4.702463626861572,4.784310340881348
4.678683280944824,4.757028102874756
4.659641265869141,4.730913162231445
4.456222057342529,4.707155704498291
4.43781042098999,4.62351131439209
4.4332051277160645,4.561611175537109
4.423991680145264,4.518808841705322
4.414775371551514,4.487203121185303
4.233999252319336,4.4630608558654785
4.216145992279053,4.386706829071045
4.20721435546875,4.329853057861328
4.193810939788818,4.288973331451416
4.175928592681885,4.2572526931762695
3.9698784351348877,4.230144500732422
3.9527394771575928,4.1433892250061035
3.9355897903442383,4.07983922958374
3.922720432281494,4.031756401062012
3.914137840270996,3.995410919189453
3.6542904376983643,3.968319892883301
3.6340320110321045,3.8636434078216553
3.6178152561187744,3.7871062755584717
4.146543025970459,3.7306759357452393
4.128093719482422,3.869298219680786
3.8887248039245605,3.9555633068084717
3.8711464405059814,3.933283805847168
3.8491580486297607,3.912571430206299
3.8271522521972656,3.8914334774017334
3.8139402866363525,3.870006561279297
3.800722599029541,3.851317882537842
3.4755516052246094,3.8344526290893555
3.4592299461364746,3.7148189544677734
3.442899703979492,3.6296226978302
3.426560640335083,3.5673816204071045
3.406125068664551,3.5204412937164307
3.127383232116699,3.4823358058929443
3.112166166305542,3.364018440246582
3.096942663192749,3.2800676822662354
3.081712484359741,3.2190258502960205
3.0626652240753174,3.1732547283172607
2.8550214767456055,3.1363916397094727
2.8370745182037354,3.0426015853881836
2.8155269622802734,2.974092483520508
2.7939674854278564,2.9212374687194824
2.7723958492279053,2.8788139820098877
2.5642802715301514,2.84334135055542
2.5474770069122314,2.7503209114074707
2.9698805809020996,2.682706356048584
2.9502902030944824,2.7784311771392822
2.926767587661743,2.8357174396514893
2.9110777378082275,2.866067409515381
2.5457897186279297,2.881070852279663
2.535388946533203,2.769310474395752
2.5249857902526855,2.6913366317749023
2.5180487632751465,2.6358864307403564
2.50417160987854,2.596607208251953
1.810041904449463,2.565795421600342
1.7973129749298096,2.313877582550049
1.7845813035964966,2.1416893005371094
1.771847128868103,2.022653341293335
1.7591100931167603,1.9390512704849243
1.6518914699554443,1.8790708780288696
1.6374351978302002,1.8033443689346313
1.6229757070541382,1.7480412721633911
1.6085131168365479,1.7063528299331665
1.5940474271774292,1.6471755504608154
1.4947842359542847,1.6002143621444702
1.4855766296386719,1.5650709867477417
1.4717628955841064,1.538572907447815
1.460249662399292,1.5163029432296753
1.4487346410751343,1.4976184368133545
1.4204295873641968,1.4813238382339478
1.413609266281128,1.4610257148742676
1.4067884683609009,1.4452202320098877
1.3954191207885742,1.432409644126892
1.3863223791122437,1.4200794696807861
1.2693854570388794,1.4088270664215088
1.2630903720855713,1.3623465299606323
1.2588932514190674,1.3292611837387085
1.252597451210022,1.3058052062988281
1.2463011741638184,1.288069248199463
1.5153812170028687,1.274146556854248
1.5102711915969849,1.3545581102371216
1.5051610469818115,1.4064624309539795
1.50005042552948,1.4393619298934937
1.50005042552948,1.4595915079116821
1.5560247898101807,1.4730777740478516
1.5533753633499146,1.5007268190383911
1.5533753633499146,1.518276333808899
1.5480762720108032,1.5299760103225708
1.5427765846252441,1.536009430885315
1.5401266813278198,1.5382651090621948
1.6078544855117798,1.5388855934143066
1.5995454788208008,1.5618752241134644
1.5912353992462158,1.5744320154190063
1.5856947898864746,1.5800330638885498
1.5801538228988647,1.5819203853607178
1.6557761430740356,1.581331491470337
1.6528700590133667,1.6061463356018066
1.649963617324829,1.6217209100723267
1.6441503763198853,1.631135106086731
1.632522702217102,1.635473608970642
1.6646085977554321,1.634489893913269
1.6527326107025146,1.6445294618606567
1.6467938423156738,1.6472638845443726
1.6438242197036743,1.6471072435379028
1.6378847360610962,1.6460129022598267
1.6425769329071045,1.6433035135269165
1.6395930051803589,1.6430612802505493
1.6306408643722534,1.6419051885604858
1.6246720552444458,1.6381504535675049
2.0415475368499756,1.633657693862915
2.0340394973754883,1.7696208953857422
2.0919413566589355,1.8577604293823242
2.0880613327026367,1.9358208179473877
2.076418876647949,1.9865676164627075
2.072537422180176,2.0165181159973145
2.0686557292938232,2.035191297531128
2.196866512298584,2.0463461875915527
2.184471368789673,2.0965194702148438
2.176206350326538,2.1258368492126465
2.1638059616088867,2.1426267623901367
2.1555373668670654,2.149686336517334
2.158440113067627,2.151636838912964
2.1501269340515137,2.153904438018799
2.141812562942505,2.1526453495025635
2.129338502883911,2.1490345001220703
2.121020793914795,2.1424691677093506
2.057966709136963,2.135319709777832
2.049839973449707,2.1095352172851562
2.0417120456695557,2.08963680267334
2.0335826873779297,2.0736618041992188
2.029517650604248,2.0500407218933105
2.0069186687469482,2.038363456726074
1.998826503753662,2.0278818607330322
1.99073326587677,2.0181968212127686
1.9785912036895752,2.009042263031006
1.9704948663711548,1.9988919496536255
1.962813138961792,1.9894262552261353
1.950636863708496,1.9805551767349243
1.9384578466415405,1.970582365989685
1.9262763261795044,1.9598742723464966
1.9181538820266724,1.9486749172210693
1.776189923286438,1.938501238822937
1.7686066627502441,1.8843975067138672
2.410365581512451,1.845800518989563
2.4000909328460693,2.0339889526367188
2.3898143768310547,2.1560230255126953
2.4401347637176514,2.2339534759521484
2.4242985248565674,2.302680492401123
2.4137375354766846,2.343219757080078
2.40317440032959,2.3667256832122803
2.392608880996704,2.378875255584717
2.376755475997925,2.383453130722046
2.310462713241577,2.381220579147339
2.279242753982544,2.3576345443725586
2.242793321609497,2.3315038681030273
2.2167415618896484,2.301933765411377
2.195889949798584,2.273536443710327
2.0727076530456543,2.2476541996002197
2.0426888465881348,2.1893386840820312
2.0076451301574707,2.140455484390259
1.9826000928878784,2.0961854457855225
1.962556004524231,2.058323621749878
1.9895124435424805,2.0264010429382324
1.9639121294021606,2.0141048431396484
1.9485464096069336,1.9973739385604858
1.9280521869659424,1.9810981750488281
1.9024239778518677,1.9634160995483398
1.753814697265625,1.9430854320526123
1.7346664667129517,1.8799952268600464
1.7155122756958008,1.831552267074585
1.7011429071426392,1.7928723096847534
1.681978702545166,1.7622958421707153
1.5088919401168823,1.7355234622955322
1.5002046823501587,1.6599795818328857
